booking_id,booking_date,checkin_date,checkout_date,nights_stayed,adults,children,room_type,booking_channel,country,price_per_night,special_requests,is_canceled,previous_stays,satisfaction_score
BK004940,2023-11-11,2024-05-03,2024-05-10,7,3,0,Executive,Direct,ES,399.54,0,0,4,4.5
BK004941,2025-09-28,2026-02-01,2026-02-12,11,3,0,Executive,OTA,CH,412.92,4,0,0,5
BK004942,2025-06-04,2025-09-12,2025-09-25,13,3,0,Deluxe,Corporate,IT,231.97,2,0,0,4.8
BK004943,2024-12-23,2025-04-30,2025-05-09,9,3,0,Deluxe,Corporate,UK,184.39,0,0,0,4.4
BK004944,2022-09-10,2022-10-22,2022-10-26,4,1,0,Suite,Corporate,IT,266.99,3,0,0,4.4
BK004945,2024-07-07,2024-11-21,2024-11-23,2,2,0,Suite,OTA,CA,248.81,0,1,0,0
BK004946,2022-07-27,2022-07-30,2022-08-07,8,3,0,Executive,OTA,CA,504.95,0,0,0,4.1
BK004947,2023-03-01,2023-04-06,2023-04-10,4,2,0,Suite,Travel_Agent,BE,277.03,0,0,0,4.1
BK004948,2023-12-29,2024-03-25,2024-04-02,8,1,2,Deluxe,Travel_Agent,UK,165.97,0,0,0,3.5
BK004949,2023-09-24,2023-12-31,2024-01-06,6,1,0,Deluxe,Corporate,DE,264.09,0,0,7,5
BK004950,2024-08-13,2024-12-02,2024-12-10,8,1,0,Suite,Corporate,CA,346.17,0,0,7,4
BK004951,2022-08-05,2022-10-08,2022-10-21,13,2,0,Deluxe,OTA,US,180.9,3,0,0,3.4
BK004952,2023-07-13,2023-09-01,2023-09-12,11,3,0,Deluxe,OTA,US,245.29,0,0,0,4.3
BK004953,2024-03-21,2024-08-11,2024-08-17,6,1,0,Suite,OTA,FR,350.37,0,0,0,3.9
BK004954,2022-10-27,2023-02-28,2023-03-06,6,1,0,Standard,Corporate,ES,121.11,4,1,0,0
BK004955,2024-05-21,2024-07-25,2024-07-27,2,1,0,Deluxe,Corporate,US,280.13,0,0,5,3.9
BK004956,2022-09-27,2022-11-01,2022-11-09,8,3,0,Executive,Travel_Agent,UK,369.15,2,0,0,5
BK004957,2023-05-25,2023-08-29,2023-09-09,11,3,0,Standard,Corporate,CA,158.6,2,0,5,4.2
BK004958,2024-02-21,2024-08-05,2024-08-17,12,2,0,Executive,OTA,CH,564.33,0,0,0,3.5
BK004959,2022-01-01,2022-04-17,2022-04-25,8,1,0,Standard,OTA,IT,117.83,0,0,0,3.3
BK004960,2022-01-08,2022-03-19,2022-03-22,3,3,0,Suite,Corporate,BE,282.9,0,0,0,4.3
BK004961,2025-03-17,2025-07-27,2025-08-07,11,2,0,Deluxe,OTA,NL,282.02,4,0,0,3.9
BK004962,2024-06-26,2024-08-06,2024-08-15,9,3,2,Deluxe,OTA,BE,229.53,0,0,0,3.4
BK004963,2025-05-05,2025-05-19,2025-05-31,12,2,0,Deluxe,Direct,ES,206.99,0,0,0,4.4
BK004964,2022-03-12,2022-03-28,2022-04-05,8,1,0,Executive,Travel_Agent,DE,341.12,0,0,0,4.9
BK004965,2024-07-10,2024-07-24,2024-08-02,9,1,1,Suite,Travel_Agent,CA,354.21,2,0,0,4.2
BK004966,2024-05-12,2024-06-18,2024-06-24,6,3,0,Executive,Corporate,NL,592.62,3,0,0,5
BK004967,2023-12-24,2024-01-24,2024-02-03,10,2,0,Executive,Direct,CH,430.65,0,0,0,5
BK004968,2024-12-09,2024-12-22,2024-12-24,2,1,0,Standard,Travel_Agent,CA,150.72,0,0,2,3.3
BK004969,2025-09-08,2025-11-19,2025-11-20,1,1,0,Deluxe,Direct,CA,185.93,0,0,0,3.5
BK004970,2022-08-12,2022-10-02,2022-10-05,3,3,0,Suite,Corporate,IT,244.85,0,0,0,4
BK004971,2025-09-16,2025-10-17,2025-10-27,10,3,0,Executive,OTA,BE,338.61,0,1,0,0
BK004972,2023-10-28,2024-02-16,2024-02-20,4,3,0,Deluxe,OTA,CA,175.7,2,0,0,4.1
BK004973,2024-10-08,2024-12-20,2024-12-27,7,1,0,Executive,OTA,FR,515.22,0,1,0,0
BK004974,2022-10-09,2023-03-14,2023-03-20,6,2,0,Deluxe,OTA,CA,167.06,0,0,0,4.3
BK004975,2023-03-18,2023-04-08,2023-04-09,1,2,0,Executive,Direct,UK,334.96,0,1,0,0
BK004976,2023-11-23,2024-01-02,2024-01-10,8,3,0,Suite,OTA,ES,368.6,0,0,0,4.9
BK004977,2022-03-14,2022-06-10,2022-06-20,10,2,0,Standard,Travel_Agent,BE,176.13,2,0,5,3.4
BK004978,2023-06-16,2023-12-09,2023-12-13,4,1,0,Deluxe,Direct,UK,251.02,0,1,0,0
BK004979,2024-08-05,2024-10-13,2024-10-14,1,1,0,Executive,Travel_Agent,ES,361.51,1,0,4,4.1
BK004980,2022-06-19,2022-08-20,2022-08-26,6,3,0,Standard,Travel_Agent,IT,170.53,0,0,0,4.1
BK004981,2025-07-19,2025-08-03,2025-08-07,4,1,0,Standard,Travel_Agent,BE,163.26,0,0,0,3.5
BK004982,2024-12-03,2025-05-14,2025-05-19,5,2,0,Standard,OTA,NL,131.93,0,1,0,0
BK004983,2024-12-22,2025-03-31,2025-04-08,8,2,0,Suite,OTA,UK,278.6,2,0,0,4
BK004984,2024-07-31,2024-09-30,2024-10-11,11,2,0,Suite,Corporate,UK,426.98,0,0,0,3.5
BK004985,2024-08-14,2024-10-31,2024-11-10,10,2,2,Executive,Travel_Agent,IT,343.18,0,0,4,5
BK004986,2023-06-21,2023-11-15,2023-11-23,8,1,0,Standard,Corporate,ES,114.22,3,0,5,3.9
BK004987,2023-07-23,2023-12-09,2023-12-12,3,3,0,Deluxe,Corporate,ES,251.07,3,0,0,4
BK004988,2024-07-25,2024-12-11,2024-12-20,9,1,2,Executive,Travel_Agent,ES,553.28,2,0,0,4.9
BK004989,2024-05-21,2024-06-27,2024-07-07,10,2,0,Suite,Direct,DE,362.94,2,0,0,4.3
BK004990,2024-11-08,2025-03-17,2025-03-20,3,3,0,Suite,OTA,FR,252.41,0,1,4,0
BK004991,2024-04-14,2024-10-06,2024-10-07,1,3,0,Suite,Direct,US,307.64,0,0,0,4.7
BK004992,2025-03-17,2025-06-09,2025-06-14,5,2,0,Suite,Direct,IT,405.55,0,0,0,5
BK004993,2022-10-14,2023-01-06,2023-01-14,8,3,0,Standard,Travel_Agent,FR,175.82,0,0,0,4.4
BK004994,2023-01-25,2023-04-27,2023-04-28,1,2,0,Standard,Travel_Agent,CA,118.62,0,0,0,3.6
BK004995,2023-09-20,2023-10-26,2023-11-08,13,3,0,Suite,Direct,CH,260.07,2,0,0,5
BK004996,2025-04-29,2025-08-27,2025-08-29,2,2,0,Standard,Direct,NL,184.96,0,0,0,4.7
BK004997,2023-10-20,2023-11-14,2023-11-27,13,2,1,Executive,Corporate,CH,383.76,0,0,0,3.6
BK004998,2024-10-23,2025-04-12,2025-04-20,8,2,0,Deluxe,OTA,UK,175.52,0,0,0,3.6
BK004999,2023-03-28,2023-07-24,2023-07-30,6,2,0,Suite,OTA,CA,400.39,3,0,0,4.1
BK005000,2025-10-17,2026-04-10,2026-04-11,1,2,0,Executive,OTA,DE,339.97,0,0,7,4.2
BK005001,2025-07-18,2025-12-04,2025-12-12,8,3,0,Executive,Travel_Agent,NL,529.17,3,0,2,4.7
BK005002,2025-10-11,2026-01-31,2026-02-11,11,2,0,Deluxe,Corporate,CH,195.48,0,0,6,3.8
BK005003,2025-02-07,2025-05-03,2025-05-06,3,2,0,Executive,Direct,UK,360.35,3,0,5,4.6
BK005004,2025-09-26,2025-11-06,2025-11-15,9,1,0,Suite,Direct,ES,239.77,4,1,0,0
BK005005,2025-02-26,2025-04-27,2025-05-09,12,3,0,Suite,OTA,FR,304.94,0,0,0,5
BK005006,2022-04-17,2022-05-08,2022-05-13,5,3,0,Executive,Travel_Agent,CA,425.66,0,0,0,4.9
BK005007,2023-10-24,2023-11-09,2023-11-22,13,3,0,Suite,Travel_Agent,UK,313.39,0,0,0,4.8
BK005008,2025-09-15,2026-03-14,2026-03-23,9,3,0,Standard,OTA,BE,132.18,3,0,0,4.2
BK005009,2022-03-11,2022-08-09,2022-08-17,8,1,0,Deluxe,OTA,NL,245.15,2,0,0,4.1
BK005010,2025-04-21,2025-06-28,2025-07-09,11,3,0,Executive,Direct,ES,559.25,0,0,0,5
BK005011,2025-09-21,2025-09-30,2025-10-04,4,3,0,Suite,Travel_Agent,UK,367.5,0,0,0,4.7
BK005012,2024-02-14,2024-06-16,2024-06-21,5,2,0,Executive,Direct,BE,456.7,3,0,4,4
BK005013,2023-09-11,2023-11-01,2023-11-04,3,1,0,Executive,Travel_Agent,CA,359.72,0,0,4,4.6
BK005014,2024-01-29,2024-05-06,2024-05-16,10,2,1,Deluxe,Direct,CH,166.14,0,0,0,4
BK005015,2022-07-07,2022-08-30,2022-09-03,4,1,0,Suite,Direct,DE,342.1,0,0,0,4
BK005016,2024-07-05,2024-10-18,2024-10-26,8,3,0,Deluxe,Corporate,US,176.21,0,0,0,3.3
BK005017,2022-08-07,2022-09-09,2022-09-16,7,3,0,Deluxe,Direct,FR,225.52,0,0,2,5
BK005018,2025-03-16,2025-08-05,2025-08-10,5,3,0,Suite,OTA,US,339.42,3,1,0,0
BK005019,2023-12-26,2024-01-25,2024-01-29,4,2,0,Standard,Travel_Agent,UK,147.68,0,1,0,0
BK005020,2025-02-11,2025-05-05,2025-05-14,9,3,2,Suite,Corporate,CA,305.79,0,1,0,0
BK005021,2025-08-24,2025-09-14,2025-09-25,11,2,2,Suite,Travel_Agent,US,370.8,0,1,0,0
BK005022,2024-03-02,2024-03-10,2024-03-14,4,1,0,Deluxe,Corporate,ES,186.25,0,0,0,3.6
BK005023,2024-04-30,2024-09-13,2024-09-23,10,2,0,Deluxe,Travel_Agent,DE,264.64,1,0,0,4.2
BK005024,2024-07-25,2025-01-15,2025-01-16,1,3,0,Suite,Corporate,IT,332.87,0,0,0,4
BK005025,2025-07-26,2025-09-19,2025-09-22,3,3,0,Standard,Corporate,FR,165.5,0,0,0,3.5
BK005026,2022-03-28,2022-07-03,2022-07-08,5,2,0,Suite,Direct,CH,341.66,2,1,0,0
BK005027,2022-09-10,2022-12-11,2022-12-16,5,3,0,Executive,Travel_Agent,ES,489.55,0,0,0,4.7
BK005028,2022-02-03,2022-04-30,2022-05-13,13,2,0,Deluxe,Travel_Agent,CA,166.31,1,0,0,3.9
BK005029,2025-09-19,2026-01-28,2026-02-05,8,2,1,Deluxe,Direct,NL,243.64,0,1,0,0
BK005030,2024-04-20,2024-08-22,2024-08-27,5,3,0,Executive,Corporate,UK,495.7,2,1,0,0
BK005031,2023-03-27,2023-07-23,2023-07-25,2,1,2,Standard,OTA,NL,153.4,0,0,0,3.2
BK005032,2022-11-03,2022-11-09,2022-11-19,10,1,1,Executive,OTA,FR,350.31,0,0,6,4.4
BK005033,2024-08-13,2025-01-07,2025-01-11,4,2,2,Deluxe,OTA,DE,233.67,0,0,2,4
BK005034,2023-04-15,2023-07-29,2023-08-03,5,3,0,Suite,Travel_Agent,BE,361.97,4,0,0,5
BK005035,2024-12-03,2025-05-30,2025-06-03,4,2,1,Suite,Direct,BE,295.35,0,0,0,4
BK005036,2023-06-15,2023-07-22,2023-07-27,5,2,0,Deluxe,Travel_Agent,BE,282.39,0,0,7,4.8
BK005037,2024-07-11,2024-10-02,2024-10-13,11,1,0,Standard,Travel_Agent,BE,107.84,2,0,2,4
BK005038,2023-03-18,2023-06-13,2023-06-23,10,3,0,Deluxe,Travel_Agent,BE,266.49,0,0,2,4
BK005039,2023-03-01,2023-03-15,2023-03-17,2,2,0,Standard,Travel_Agent,CA,111.67,4,0,0,4.9
BK005040,2023-05-25,2023-10-10,2023-10-22,12,2,0,Executive,Corporate,CA,409.79,1,0,0,5
BK005041,2023-12-25,2024-01-19,2024-01-30,11,1,0,Executive,Travel_Agent,ES,473.77,0,0,0,3.7
BK005042,2025-01-27,2025-05-13,2025-05-19,6,1,2,Deluxe,Direct,IT,163.94,1,0,0,4.2
BK005043,2023-10-28,2023-12-01,2023-12-06,5,3,1,Deluxe,OTA,IT,219.08,0,0,5,4.1
BK005044,2024-11-11,2025-02-28,2025-03-06,6,3,0,Executive,Travel_Agent,BE,383.22,3,0,7,5
BK005045,2025-09-07,2025-09-13,2025-09-14,1,2,0,Executive,Travel_Agent,FR,553.96,0,1,0,0
BK005046,2025-11-05,2026-04-18,2026-04-25,7,3,0,Deluxe,Direct,CH,176.49,2,0,0,3.9
BK005047,2022-01-13,2022-02-27,2022-03-02,3,1,0,Standard,Travel_Agent,ES,103.65,0,0,0,3.8
BK005048,2023-11-15,2024-02-06,2024-02-08,2,1,0,Standard,Corporate,NL,119,0,0,0,4.3
BK005049,2023-04-19,2023-04-22,2023-04-30,8,1,0,Deluxe,Corporate,ES,163.14,0,0,0,3.7
BK005050,2022-10-16,2022-11-04,2022-11-16,12,3,0,Deluxe,Direct,FR,172.57,2,0,0,4.8
BK005051,2022-06-21,2022-11-18,2022-11-28,10,1,0,Suite,Direct,BE,320.17,0,0,5,5
BK005052,2023-01-19,2023-01-21,2023-01-23,2,2,1,Standard,OTA,DE,156.89,3,0,0,5
BK005053,2023-01-16,2023-06-08,2023-06-17,9,2,0,Deluxe,OTA,US,284.23,1,0,3,4.7
BK005054,2025-09-27,2026-01-21,2026-01-31,10,2,1,Deluxe,OTA,ES,216.56,0,0,0,3.4
BK005055,2025-11-19,2025-12-29,2026-01-01,3,3,0,Standard,Direct,FR,174.32,0,0,0,4.1
BK005056,2024-08-08,2024-09-02,2024-09-03,1,3,0,Deluxe,Travel_Agent,DE,258.76,0,0,0,3.2
BK005057,2025-04-03,2025-04-20,2025-04-23,3,1,0,Suite,OTA,CA,321.46,0,1,3,0
BK005058,2024-12-04,2025-03-14,2025-03-26,12,3,0,Executive,Direct,FR,400.21,0,1,1,0
BK005059,2025-05-21,2025-11-14,2025-11-15,1,1,0,Suite,Corporate,US,244.23,0,1,0,0
BK005060,2025-01-26,2025-04-06,2025-04-19,13,3,0,Deluxe,OTA,ES,184.11,4,0,2,3.6
BK005061,2022-09-28,2023-01-20,2023-01-31,11,2,0,Deluxe,Travel_Agent,UK,206.26,0,0,0,4.9
BK005062,2025-07-23,2026-01-15,2026-01-25,10,1,0,Executive,Direct,CH,448.03,0,0,0,4.7
BK005063,2024-07-15,2024-07-27,2024-07-28,1,1,0,Standard,Travel_Agent,NL,163.72,3,0,0,3.5
BK005064,2024-05-04,2024-05-05,2024-05-17,12,3,0,Deluxe,Direct,NL,195.14,0,0,5,5
BK005065,2023-04-16,2023-04-22,2023-04-27,5,2,0,Standard,Corporate,ES,133.76,0,0,0,4.5
BK005066,2023-09-04,2023-09-19,2023-09-24,5,3,0,Suite,Travel_Agent,ES,393.21,0,0,0,5
BK005067,2024-09-24,2025-02-19,2025-02-25,6,3,0,Suite,OTA,UK,278.08,0,0,4,4.6
BK005068,2025-08-27,2025-09-18,2025-09-24,6,2,1,Executive,Corporate,DE,472.25,2,0,1,5
BK005069,2025-11-20,2025-12-05,2025-12-17,12,1,1,Deluxe,Corporate,CH,216.2,0,0,0,4.3
BK005070,2023-08-26,2023-12-31,2024-01-12,12,1,0,Executive,OTA,ES,498.06,2,0,0,3.7
BK005071,2025-08-22,2025-10-28,2025-11-08,11,2,0,Standard,Direct,IT,117.35,0,0,6,4.2
BK005072,2025-06-18,2025-08-24,2025-09-04,11,2,0,Deluxe,Travel_Agent,UK,273.72,3,0,0,4.5
BK005073,2024-12-19,2025-04-30,2025-05-05,5,1,1,Deluxe,OTA,IT,180.05,4,0,0,4.1
BK005074,2023-11-04,2024-03-07,2024-03-20,13,3,0,Suite,Direct,CA,282.32,0,0,0,5
BK005075,2025-07-29,2025-08-17,2025-08-24,7,1,0,Executive,OTA,CA,606.07,0,0,3,5
BK005076,2023-05-09,2023-11-03,2023-11-04,1,3,0,Executive,Travel_Agent,CA,368.46,0,0,1,3.6
BK005077,2022-02-02,2022-02-03,2022-02-14,11,3,0,Deluxe,Travel_Agent,CA,188.5,4,0,0,4.2
BK005078,2024-10-01,2025-01-07,2025-01-15,8,2,2,Deluxe,Corporate,ES,224.32,0,0,0,4.2
BK005079,2024-07-07,2024-08-05,2024-08-09,4,1,0,Standard,OTA,ES,150.16,0,0,0,3.3
BK005080,2023-01-22,2023-02-28,2023-03-07,7,3,0,Standard,Travel_Agent,IT,119.3,4,0,0,4.5
BK005081,2025-07-20,2025-10-20,2025-10-29,9,2,0,Suite,Travel_Agent,CA,295.68,0,0,0,4.6
BK005082,2022-09-16,2023-02-12,2023-02-23,11,3,2,Executive,Corporate,FR,325.67,3,0,3,5
BK005083,2025-11-07,2026-01-24,2026-02-03,10,2,2,Deluxe,OTA,BE,255.99,0,0,0,3.5
BK005084,2025-02-09,2025-02-26,2025-03-01,3,1,0,Deluxe,Corporate,CH,176.6,0,0,1,4.4
BK005085,2022-03-03,2022-03-26,2022-03-29,3,1,0,Executive,OTA,NL,333.54,0,0,0,4
BK005086,2024-11-12,2025-04-20,2025-04-27,7,3,0,Executive,Direct,DE,406.09,2,0,0,4.4
BK005087,2022-07-02,2022-07-05,2022-07-09,4,1,0,Standard,OTA,FR,190.43,0,0,0,3.7
BK005088,2025-03-19,2025-03-27,2025-04-02,6,3,0,Suite,Travel_Agent,CH,247.85,0,0,5,3.8
BK005089,2024-10-31,2025-01-18,2025-01-31,13,1,0,Deluxe,OTA,IT,201.07,2,0,0,4
BK005090,2025-10-15,2025-11-25,2025-12-08,13,3,2,Deluxe,Direct,IT,191.4,2,0,0,4.9
BK005091,2024-06-26,2024-12-08,2024-12-20,12,3,2,Executive,OTA,DE,560.24,2,1,0,0
BK005092,2022-09-05,2022-12-11,2022-12-12,1,1,0,Deluxe,Travel_Agent,UK,221.4,2,0,7,4
BK005093,2023-05-22,2023-10-14,2023-10-21,7,2,0,Executive,Corporate,FR,393.12,4,0,0,3.9
BK005094,2022-11-12,2023-04-25,2023-04-26,1,3,0,Suite,Travel_Agent,IT,319.59,0,0,0,5
BK005095,2022-05-07,2022-08-03,2022-08-07,4,1,0,Deluxe,Travel_Agent,CH,277.22,3,0,0,4.9
BK005096,2025-01-24,2025-05-02,2025-05-04,2,3,2,Deluxe,Travel_Agent,US,180.23,0,1,6,0
BK005097,2025-04-13,2025-06-27,2025-07-02,5,3,0,Suite,Travel_Agent,IT,356.28,2,0,2,4
BK005098,2022-04-05,2022-08-23,2022-09-03,11,2,0,Standard,OTA,BE,176.7,3,0,2,4.3
BK005099,2024-02-22,2024-07-13,2024-07-18,5,2,0,Executive,Travel_Agent,CH,499.57,0,0,0,4.3
BK005100,2022-12-16,2022-12-27,2023-01-03,7,3,0,Standard,Direct,CA,133.01,2,1,3,0
BK005101,2022-07-05,2022-09-03,2022-09-06,3,1,0,Suite,Travel_Agent,IT,417.31,2,0,0,4.6
BK005102,2023-02-23,2023-03-03,2023-03-09,6,2,0,Executive,Travel_Agent,DE,389.46,0,0,0,4.7
BK005103,2022-05-01,2022-05-20,2022-06-01,12,3,2,Suite,Direct,IT,283.13,0,0,7,5
BK005104,2024-11-13,2025-04-16,2025-04-29,13,2,0,Suite,Travel_Agent,CH,312.62,3,0,0,5
BK005105,2024-02-25,2024-08-22,2024-09-04,13,3,2,Standard,Travel_Agent,US,167.1,0,1,0,0
BK005106,2024-10-31,2025-03-15,2025-03-24,9,1,0,Suite,Travel_Agent,IT,285.65,0,0,0,4.4
BK005107,2023-04-18,2023-10-08,2023-10-18,10,3,1,Deluxe,OTA,DE,198.39,0,1,0,0
BK005108,2024-04-30,2024-09-06,2024-09-13,7,2,2,Deluxe,OTA,DE,232.25,0,0,0,3.3
BK005109,2025-11-03,2025-11-08,2025-11-18,10,3,0,Deluxe,Travel_Agent,BE,164.07,0,1,0,0
BK005110,2025-03-04,2025-03-13,2025-03-22,9,2,0,Standard,OTA,FR,121.88,0,0,0,3.4
BK005111,2023-08-18,2023-09-29,2023-10-07,8,1,0,Standard,Corporate,ES,172.2,3,0,6,3.7
BK005112,2024-10-26,2025-01-07,2025-01-19,12,2,0,Executive,Travel_Agent,NL,425.4,4,0,0,4.1
BK005113,2024-01-13,2024-05-03,2024-05-12,9,3,0,Deluxe,OTA,UK,166.81,1,0,4,4.9
BK005114,2024-01-07,2024-01-13,2024-01-16,3,2,0,Executive,OTA,BE,469.95,0,0,6,3.8
BK005115,2024-08-08,2025-01-19,2025-01-27,8,3,2,Standard,Corporate,DE,159.04,2,0,0,3.8
BK005116,2024-03-01,2024-03-21,2024-03-22,1,1,0,Standard,Travel_Agent,BE,103.98,2,0,7,3.7
BK005117,2025-08-06,2025-10-15,2025-10-16,1,2,0,Suite,Travel_Agent,DE,310.21,1,0,0,3.6
BK005118,2024-07-15,2024-07-22,2024-08-03,12,1,1,Executive,Direct,US,499.98,1,0,4,5
BK005119,2025-03-09,2025-07-10,2025-07-12,2,2,0,Deluxe,Travel_Agent,CH,270.18,0,1,0,0
BK005120,2022-02-28,2022-04-23,2022-04-30,7,3,0,Executive,Travel_Agent,CA,364.1,1,0,0,4.9
BK005121,2022-08-18,2022-08-24,2022-08-28,4,3,0,Suite,Direct,FR,382.24,0,1,4,0
BK005122,2024-05-26,2024-10-25,2024-11-01,7,2,0,Standard,Corporate,DE,136.83,0,1,0,0
BK005123,2025-07-19,2025-08-18,2025-08-22,4,2,0,Standard,Travel_Agent,FR,158.26,0,0,0,3.5
BK005124,2023-09-19,2023-12-15,2023-12-27,12,2,0,Deluxe,Direct,ES,204.75,2,0,4,5
BK005125,2025-04-28,2025-09-14,2025-09-23,9,2,0,Standard,OTA,ES,182.86,0,1,0,0
BK005126,2024-01-12,2024-05-15,2024-05-16,1,1,0,Deluxe,Travel_Agent,UK,177.95,3,0,2,4.8
BK005127,2023-12-18,2024-04-26,2024-05-07,11,2,0,Suite,Travel_Agent,US,299.68,0,0,1,4
BK005128,2025-02-27,2025-06-13,2025-06-23,10,1,2,Suite,Direct,FR,369.3,0,0,0,5
BK005129,2023-02-15,2023-06-02,2023-06-04,2,2,0,Standard,Direct,CH,144.91,0,0,5,4
BK005130,2022-04-22,2022-09-05,2022-09-10,5,1,0,Suite,Direct,UK,423.54,1,0,0,3.7
BK005131,2022-12-18,2023-01-11,2023-01-15,4,2,0,Executive,Corporate,ES,533.55,2,0,0,4.2
BK005132,2025-09-12,2026-01-20,2026-01-28,8,2,2,Suite,Direct,IT,331.77,0,0,0,4.6
BK005133,2024-08-21,2025-01-11,2025-01-22,11,2,0,Executive,Direct,ES,437.45,1,1,4,0
BK005134,2024-11-18,2025-04-23,2025-04-24,1,1,0,Suite,OTA,DE,299.84,0,0,0,5
BK005135,2022-06-19,2022-09-07,2022-09-18,11,2,2,Deluxe,Direct,UK,287.85,4,0,0,4.9
BK005136,2022-06-15,2022-10-25,2022-11-04,10,3,0,Standard,Corporate,FR,114.37,0,0,4,3.5
BK005137,2024-04-12,2024-09-19,2024-09-30,11,1,0,Standard,Direct,BE,161.12,2,0,0,4.3
BK005138,2023-09-17,2023-12-08,2023-12-21,13,1,0,Executive,Travel_Agent,DE,528.55,0,0,7,4.3
BK005139,2023-06-25,2023-12-12,2023-12-24,12,3,0,Standard,Travel_Agent,FR,139.88,3,0,5,3.6
BK005140,2023-06-16,2023-07-17,2023-07-28,11,2,0,Executive,OTA,US,518.69,0,0,0,3.7
BK005141,2025-05-17,2025-07-06,2025-07-11,5,2,0,Executive,Direct,FR,591.25,0,0,1,5
BK005142,2024-11-07,2025-03-11,2025-03-12,1,2,0,Standard,Travel_Agent,CH,118.14,0,0,0,3.7
BK005143,2025-01-21,2025-04-23,2025-04-27,4,1,0,Deluxe,Direct,IT,187.19,3,0,0,4.2
BK005144,2025-07-08,2025-07-17,2025-07-22,5,3,0,Suite,OTA,CA,390.02,1,0,0,4.9
BK005145,2024-05-10,2024-07-12,2024-07-22,10,1,0,Suite,Travel_Agent,CA,429.96,0,0,0,3.9
BK005146,2022-06-17,2022-11-07,2022-11-10,3,2,0,Standard,Corporate,IT,118.87,1,0,0,3.9
BK005147,2022-07-28,2022-11-08,2022-11-10,2,1,0,Deluxe,Direct,IT,179.69,2,0,6,3.6
BK005148,2025-05-30,2025-10-17,2025-10-26,9,2,0,Standard,OTA,IT,133.26,0,0,0,3.4
BK005149,2024-04-27,2024-07-21,2024-08-02,12,3,0,Suite,OTA,CH,347.13,0,0,0,5
BK005150,2023-12-25,2024-03-29,2024-03-31,2,1,0,Deluxe,Direct,CA,171.68,0,0,0,4
BK005151,2022-06-06,2022-08-23,2022-08-24,1,1,0,Executive,Travel_Agent,ES,505.25,0,0,0,3.9
BK005152,2023-01-23,2023-03-27,2023-04-03,7,1,0,Deluxe,Travel_Agent,CH,165.67,3,0,0,3.6
BK005153,2022-10-02,2023-01-30,2023-02-04,5,2,0,Deluxe,Travel_Agent,NL,234.94,3,0,0,4.4
BK005154,2024-03-10,2024-06-10,2024-06-13,3,1,0,Executive,OTA,IT,498.11,4,0,0,4.6
BK005155,2022-04-23,2022-09-09,2022-09-15,6,3,1,Deluxe,Corporate,US,287.98,4,0,2,3.6
BK005156,2025-05-17,2025-06-20,2025-06-30,10,3,1,Executive,OTA,FR,532.27,0,0,0,3.7
BK005157,2022-02-13,2022-02-27,2022-03-07,8,3,0,Suite,Travel_Agent,CH,276.62,0,0,0,3.8
BK005158,2025-10-18,2026-03-02,2026-03-12,10,1,0,Deluxe,Corporate,IT,203.47,0,0,0,4.6
BK005159,2022-08-16,2022-10-18,2022-10-29,11,1,0,Suite,Corporate,US,258.01,0,0,0,5
BK005160,2022-03-15,2022-04-14,2022-04-24,10,1,0,Suite,OTA,ES,316.91,3,0,0,4.6
BK005161,2024-06-24,2024-12-06,2024-12-19,13,2,0,Deluxe,Direct,BE,259.57,2,0,1,5
BK005162,2023-09-04,2023-12-12,2023-12-14,2,1,0,Suite,Travel_Agent,ES,384.89,0,0,3,4.9
BK005163,2023-09-30,2023-11-04,2023-11-11,7,2,2,Standard,Corporate,CH,105.8,0,0,0,3.5
BK005164,2025-04-24,2025-08-18,2025-08-21,3,2,0,Deluxe,OTA,US,215.29,0,0,0,4.6
BK005165,2025-07-27,2025-11-09,2025-11-18,9,1,0,Deluxe,Travel_Agent,US,162.76,0,0,0,3.8
BK005166,2023-12-29,2024-06-08,2024-06-16,8,1,0,Suite,Corporate,US,372.16,0,0,7,5
BK005167,2023-10-05,2023-12-12,2023-12-24,12,2,1,Standard,Corporate,BE,147.74,1,0,7,3.5
BK005168,2024-01-22,2024-06-07,2024-06-16,9,3,0,Deluxe,OTA,BE,232.15,0,0,0,3.6
BK005169,2025-07-20,2025-12-24,2026-01-01,8,3,0,Executive,Corporate,US,433.08,0,1,0,0
BK005170,2025-08-29,2025-09-11,2025-09-20,9,3,0,Deluxe,Travel_Agent,US,217,4,0,6,4.8
BK005171,2023-11-03,2023-12-30,2024-01-05,6,1,0,Standard,Corporate,CA,139.46,0,0,0,4.2
BK005172,2022-09-20,2022-10-11,2022-10-13,2,2,0,Deluxe,Corporate,UK,154.64,0,0,0,3.3
BK005173,2022-07-23,2023-01-15,2023-01-17,2,2,1,Executive,Travel_Agent,DE,504.68,0,0,0,4.4
BK005174,2023-06-26,2023-06-27,2023-06-29,2,1,0,Standard,Corporate,UK,179.58,0,1,0,0
BK005175,2022-02-12,2022-06-27,2022-07-06,9,2,0,Deluxe,Direct,IT,247.26,0,0,0,4.6
BK005176,2024-01-30,2024-05-23,2024-06-05,13,1,0,Suite,Direct,IT,250.06,3,0,0,5
BK005177,2025-01-01,2025-02-21,2025-03-03,10,2,0,Standard,Corporate,CH,122.67,0,0,0,4.7
BK005178,2022-04-23,2022-07-15,2022-07-24,9,1,0,Suite,OTA,IT,376,2,0,0,4.2
